	0
K03684	blue
K21572	blue
K03641	blue
K03557	blue
C05608	yellow
K05809	blue
K20345	blue
C00593	blue
K06898	blue
C05437	yellow
K03930	blue
K00998	blue
K21498	blue
K00441	blue
K00595	blue
K03048	blue
C00861	blue
K10823	blue
K03702	blue
C00899	yellow
K00891	blue
K07686	blue
C04349	blue
K20488	blue
K18220	blue
K01071	blue
K05833	blue
C17552	blue
K01785	blue
K09612	blue
K00581	blue
K18244	blue
K07045	blue
K03214	blue
K16693	blue
K07109	blue
K07552	blue
K07262	blue
K00164	blue
K01890	blue
K02485	blue
K01468	blue
K00892	blue
K06910	blue
C00424	blue
C02964	blue
K02032	blue
C07480	yellow
K11927	blue
K01962	blue
K01464	blue
K06997	blue
K10118	blue
K06131	blue
K02871	blue
K00901	blue
K13626	blue
K13632	blue
K07806	blue
K07274	blue
K11933	blue
K03635	blue
C17715	yellow
K03169	blue
K01791	blue
C14871	blue
K00342	blue
K07768	blue
C00246	green
K04760	blue
C02835	blue
K03546	blue
K03696	blue
K06408	blue
K01631	blue
K14761	blue
C01094	blue
K05895	blue
K07336	blue
C05949	blue
K01484	blue
K06167	blue
K01499	blue
K15554	blue
K17104	blue
K03977	blue
C07086	blue
K04800	blue
K02808	blue
K06916	blue
C00003	blue
K16091	blue
K10000	blue
K02498	blue
K03810	blue
C19890	blue
K01163	blue
K00627	blue
K03705	blue
K00248	blue
K00287	blue
K17103	blue
C06715	blue
K12957	blue
C01081	blue
K02371	blue
C01888	blue
C00829	yellow
K19507	blue
K01256	blue
K07037	blue
K03534	blue
C03912	blue
K06075	blue
C01494	yellow
K08998	blue
K05685	blue
K01870	blue
K16291	blue
C18305	blue
K04744	blue
K22424	blue
K06168	blue
K00971	blue
C00492	blue
K00111	blue
K16139	blue
K19789	blue
K04087	blue
C00042	blue
K04652	blue
C01185	blue
K01972	blue
C04730	blue
C19879	blue
C21955	blue
C00988	blue
K04753	blue
K07159	blue
C01585	yellow
C00048	blue
C00356	blue
K03274	blue
K09801	blue
C03263	blue
K02117	blue
K21416	blue
K09901	blue
C01302	blue
K18479	blue
K21698	blue
C00671	blue
K03415	blue
C12623	blue
K02063	blue
C00085	blue
K02434	blue
K16899	blue
K00077	blue
C03283	blue
K00554	blue
C12739	blue
K01682	blue
C16361	yellow
C01732	blue
K03502	blue
K05594	blue
K09163	blue
K14155	blue
C03058	blue
C20246	blue
K19701	blue
K00884	blue
K03722	blue
K07310	blue
K03041	blue
K01479	blue
K03282	blue
K07588	blue
C05894	blue
K05305	blue
C01037	blue
K01241	blue
C05850	blue
K00383	blue
K06411	blue
K01070	blue
C06506	blue
C00131	green
K02004	blue
K00208	blue
K10725	blue
K03649	blue
K13631	blue
C04732	blue
C00138	blue
K08219	blue
K01531	blue
K01754	blue
K07153	blue
K03801	blue
C00258	blue
K03608	blue
C22155	blue
C21462	blue
C05931	blue
K02647	blue
C06224	blue
C00014	blue
K03186	blue
K03747	blue
C00044	green
C00909	yellow
K02895	blue
C04144	blue
C05744	blue
K05245	blue
K00343	blue
C06040	blue
K01193	blue
K01057	blue
C06377	blue
C20239	blue
C00132	blue
K07469	blue
C05272	blue
K07749	blue
K07285	blue
K03734	blue
K17758	blue
C01931	blue
C16236	blue
K02182	blue
K02626	blue
K00031	blue
K08305	blue
K09933	blue
K02056	blue
K00247	blue
C00025	green
C03506	blue
C22441	blue
K03736	blue
K14058	blue
K01419	blue
K03466	blue
K01608	blue
C01079	blue
K00796	blue
K01092	blue
K07481	blue
C06563	green
K02790	blue
K03558	blue
C14863	blue
C20376	blue
K00340	blue
C00244	blue
K10555	blue
K02906	blue
K07797	blue
K00432	blue
K01639	blue
K10206	blue
K02005	blue
K06901	blue
K04096	blue
K03639	blue
C00199	blue
C03511	blue
K01520	blue
K00859	blue
K06166	blue
K06981	blue
K05970	blue
K17398	blue
K08168	blue
C21403	blue
K06447	blue
K10549	blue
C21391	blue
K18682	blue
K03549	blue
K05919	blue
K03040	blue
C20231	blue
K05916	blue
K03177	blue
C04874	blue
K19777	blue
K04019	blue
C03406	blue
K13381	blue
K15828	blue
K00400	blue
K01999	blue
K00286	blue
C04702	blue
C14155	yellow
K00773	blue
K00053	blue
K01926	blue
K03238	blue
K00939	blue
C00627	blue
K03665	blue
K06287	blue
C00615	blue
C22507	blue
K00262	blue
K01297	blue
C00275	blue
K03719	blue
C00526	green
K07009	blue
K21512	blue
K00254	blue
C04575	blue
K06949	blue
K02520	blue
K03610	blue
K15778	blue
K08160	blue
K02837	blue
K09476	blue
K03721	blue
K10541	blue
K11751	blue
K02170	blue
K07464	blue
C02352	blue
C12136	yellow
K22105	blue
K07647	blue
K12527	blue
K01495	blue
C02553	blue
K08369	blue
C04501	blue
C03431	blue
K02535	blue
K02416	blue
K01706	blue
C02474	blue
K21600	blue
K02339	blue
K02600	blue
K21417	blue
K18702	blue
K03116	blue
K16176	blue
C01419	blue
C00344	blue
G10557	blue
K08717	blue
K07662	blue
K03587	blue
K10109	blue
C00483	green
K02025	blue
K04017	blue
K21759	blue
C00407	yellow
C00513	blue
K14414	blue
K02316	blue
K02031	blue
K01079	blue
K22223	blue
C03167	blue
K02471	blue
K07350	blue
K13821	blue
K11176	blue
K09909	blue
K00033	blue
K03286	blue
K02549	blue
K03404	blue
K03578	blue
K08349	blue
K05341	blue
C05711	blue
K01908	blue
K03779	blue
K04013	blue
K00873	blue
K12952	blue
K11104	blue
K02338	blue
K13571	blue
C20750	blue
K18850	blue
K11199	blue
K04025	blue
C01209	blue
C01762	green
K03474	blue
C13952	blue
K03425	blue
K05782	blue
C19647	blue
K13892	blue
C01101	blue
C01217	blue
K15256	blue
C00219	green
K02083	blue
K08994	blue
K01733	blue
K03437	blue
K03630	blue
C19852	blue
C10453	yellow
C05751	blue
K01802	blue
C15973	blue
C05923	blue
C21152	blue
K05710	blue
K01042	blue
K03386	blue
K09900	blue
K20542	blue
K09023	blue
K21903	blue
K19116	blue
C05947	blue
K13954	blue
K02965	blue
K00817	blue
K13677	blue
C00802	blue
K03625	blue
K00609	blue
K11626	blue
K16306	blue
C14792	blue
K02279	blue
K01643	blue
K03584	blue
C21785	blue
K00113	blue
C11143	blue
K00067	blue
C14806	blue
K01175	blue
K12148	blue
K15984	blue
K00128	blue
K17318	blue
C00461	blue
K05984	blue
K08153	blue
C00159	blue
C22411	blue
K12060	blue
K01867	blue
K03979	blue
K22719	blue
K00169	blue
K07025	blue
K00127	blue
K11189	blue
C00582	blue
K03269	blue
C01274	blue
K02468	blue
K00854	blue
K03823	blue
K15600	blue
C02198	yellow
K07315	blue
K02662	blue
K03527	blue
K01205	blue
K00297	blue
K00975	blue
K03059	blue
K03284	blue
K09936	blue
C14856	blue
K07558	blue
C01132	blue
K02042	blue
C00075	green
G00092	blue
K03718	blue
K14623	blue
K07715	blue
K03703	blue
K01921	blue
K02390	blue
K03748	blue
C00218	blue
K00100	blue
K00123	blue
K01425	blue
K01902	blue
K00640	blue
K07746	blue
K11646	blue
K02974	blue
K08989	blue
K16703	blue
C00221	blue
K06223	blue
C00100	blue
K05819	blue
K13918	blue
K15830	blue
K16140	blue
C00010	blue
K01819	blue
K02237	blue
K07060	blue
C21616	blue
C04590	blue
K06925	blue
C21995	blue
K02054	blue
K03086	blue
K08194	blue
K04750	blue
K07055	blue
K07583	blue
K05847	blue
K07771	blue
K08169	blue
K10806	blue
K03799	blue
K00760	blue
K06904	blue
K06374	blue
C05811	blue
C16309	yellow
C00688	blue
K03057	blue
K07319	blue
C03741	blue
K03788	blue
K09760	blue
C00073	green
K07000	blue
K04029	blue
K19267	blue
K08217	blue
K03803	blue
K01338	blue
K14056	blue
K19119	blue
K01533	blue
K08154	blue
C01367	blue
C00667	blue
K02523	blue
K02430	blue
K02502	blue
K16248	blue
K13895	blue
C01170	blue
K07171	blue
K01147	blue
K20491	blue
K21645	blue
K17723	blue
K03839	blue
K02506	blue
K01026	blue
C00380	green
K07023	blue
C05688	green
K07741	blue
K01843	blue
K07316	blue
K09143	blue
C00460	green
K00793	blue
K18931	blue
K03602	blue
K00849	blue
K06409	blue
K01916	blue
K03679	blue
K05874	blue
K03410	blue
C15700	blue
K06221	blue
K03769	blue
K07236	blue
K00757	blue
K06180	blue
K07673	blue
K03412	blue
K11939	blue
K12996	blue
C05382	blue
C03089	blue
K13639	blue
K10543	blue
K07573	blue
K07340	blue
K21746	blue
K01644	blue
K11178	blue
C18094	blue
K10896	blue
K00783	blue
K01772	blue
K10678	blue
C04317	blue
K04483	blue
K01185	blue
C04919	blue
C01228	blue
K02043	blue
K04761	blue
K18142	blue
C20278	blue
G13191	blue
K09691	blue
K13654	blue
K07279	blue
K03652	blue
K05396	blue
C06178	blue
K03648	blue
K11074	blue
K09927	blue
K19416	blue
C01181	blue
K07448	blue
K03538	blue
C00040	blue
K01255	blue
K02924	blue
C06567	blue
K19172	blue
C14536	yellow
C20248	blue
K00355	blue
C05332	yellow
K03563	blue
K01169	blue
K03576	blue
K01265	blue
K10710	blue
K03636	blue
K03136	blue
K04844	blue
K01011	blue
K19776	blue
C20062	blue
C01724	yellow
K07644	blue
C02047	blue
K01160	blue
K15777	blue
K03111	blue
K00847	blue
K00784	blue
K08276	blue
C04230	blue
K16925	blue
C04242	blue
K19052	blue
C02992	blue
C01594	yellow
K02912	blue
K04485	blue
K00394	blue
C12622	blue
K05844	blue
K02492	blue
C05269	blue
K04075	blue
C03160	blue
K17992	blue
K01523	blue
K19157	blue
K06379	blue
C00052	blue
C05922	blue
K21065	blue
K00930	blue
K08851	blue
K16212	blue
C18243	blue
C12215	blue
K02003	blue
C00088	blue
K02413	blue
K07098	blue
K05952	blue
C00322	blue
K00528	blue
K06416	blue
C00704	blue
K06915	blue
K01580	blue
K02078	blue
K17213	blue
K00389	blue
C00718	blue
K03548	blue
K18882	blue
K19171	blue
K11068	blue
K00171	blue
K06133	blue
C01165	blue
K01176	blue
K03614	blue
K05815	blue
K00276	blue
K16321	blue
C05527	blue
K14126	blue
C00191	blue
K01809	blue
K13695	blue
C14804	blue
C11278	blue
C04824	blue
K03307	blue
C02679	green
K21602	blue
C05404	blue
K01194	blue
K01923	blue
C00256	blue
K00381	blue
K03117	blue
K03458	blue
K03760	blue
K15977	blue
K19270	blue
K03566	blue
C22458	blue
K00912	blue
K01582	blue
K04835	blue
K20543	blue
K00765	blue
K07108	blue
K16881	blue
K21071	blue
C22442	blue
K03422	blue
K17713	blue
K07121	blue
K08162	blue
C11903	blue
K04755	blue
C19875	blue
K03296	blue
C05938	blue
K02278	blue
C00027	blue
C21101	blue
K00666	blue
K00823	blue
C03294	blue
K03925	blue
K00945	blue
K16346	blue
K00349	blue
K15585	blue
C01182	blue
C05841	blue
K06333	blue
K06994	blue
K03385	blue
K22111	blue
C00577	blue
C00147	green
C15807	blue
K06202	blue
K19222	blue
K02315	blue
K03522	blue
K07146	blue
K22293	blue
C03921	blue
K02358	blue
K13694	blue
K00370	blue
K19229	blue
K00766	blue
K10009	blue
K02769	blue
K02669	blue
K04774	blue
K01258	blue
C01929	blue
K01880	blue
K01407	blue
K02652	blue
K19158	blue
K03605	blue
K03671	blue
K15987	blue
K12944	blue
K07058	blue
K00196	blue
K01183	blue
K05813	blue
C01190	blue
K02441	blue
C04046	blue
K02749	blue
K08316	blue
K15429	blue
C00134	green
K02825	blue
K10016	blue
C02888	blue
K02241	blue
K07016	blue
C21880	blue
K13730	blue
C03892	blue
K05985	blue
K03807	blue
K06162	blue
K07503	blue
K07158	blue
K00973	blue
K02914	blue
K02681	blue
K03588	blue
K07799	blue
C20395	blue
K03469	blue
K07027	blue
C21879	blue
K00567	blue
K06887	blue
K20215	blue
C05345	blue
K15986	blue
K01008	blue
K09809	blue
K06187	blue
K01486	blue
K22278	blue
K03609	blue
C02642	blue
C01909	blue
K02313	blue
K07447	blue
K05770	blue
K07574	blue
C01092	green
C01598	yellow
K02838	blue
K01876	blue
K03741	blue
K07709	blue
K00121	blue
K03573	blue
K07731	blue
K06927	blue
K01449	blue
K01676	blue
K07300	blue
K07129	blue
K08222	blue
K00401	blue
K11754	blue
K12132	blue
C04881	blue
K02462	blue
K00568	blue
K03600	blue
C05772	blue
K02037	blue
K07049	blue
K19055	blue
K06883	blue
K21063	blue
K10014	blue
K01208	blue
K04769	blue
K19124	blue
C05279	blue
C03765	blue
K07446	blue
C08320	yellow
C00160	blue
K03417	blue
C00555	blue
K00058	blue
K06917	blue
K03633	blue
K05881	blue
K06346	blue
K02493	blue
K00322	blue
K12678	blue
K02000	blue
K03628	blue
K17810	blue
K07740	blue
K01681	blue
K00575	blue
C11542	blue
K01807	blue
K11600	blue
C00501	blue
C00459	green
C08322	yellow
K01914	blue
C00028	blue
K10984	blue
K11742	blue
K06982	blue
C00575	green
K06932	blue
K06980	blue
K09737	blue
K18672	blue
K06893	blue
K02610	blue
C07490	blue
C04180	blue
K00788	blue
K07690	blue
K06219	blue
K04765	blue
K03477	blue
K00219	blue
K00097	blue
K03604	blue
K03310	blue
K20541	blue
K02022	blue
K02942	blue
K02755	blue
K06189	blue
K07221	blue
K03426	blue
K18138	blue
C00345	blue
C01099	blue
K08173	blue
K00156	blue
C00692	blue
C00078	green
K06896	blue
K08313	blue
C00475	green
C05640	blue
K20490	blue
K02950	blue
C01755	blue
K06215	blue
C07305	blue
K00009	blue
K01813	blue
K00928	blue
K06445	blue
K11216	blue
C01080	blue
K18890	blue
K21021	blue
K07229	blue
K00978	blue
K01537	blue
K02791	blue
C16334	blue
K02414	blue
K01051	blue
C00489	blue
C17217	blue
K02168	blue
K03617	blue
K06158	blue
C00062	green
C00049	green
C00139	blue
K03795	blue
K11739	blue
K01677	blue
K00881	blue
K02121	blue
K02556	blue
K21473	blue
K14564	blue
K16090	blue
K02010	blue
K03746	blue
C16850	blue
K13016	blue
K10973	blue
C00881	green
K01834	blue
K12290	blue
K09016	blue
K11940	blue
K01788	blue
K07124	blue
K06113	blue
K04030	blue
K02533	blue
K02744	blue
K01615	blue
C00116	green
K06894	blue
K02194	blue
K06192	blue
K20626	blue
K00096	blue
C05903	yellow
K01935	blue
K18369	blue
K03340	blue
C06425	yellow
K00282	blue
C08647	yellow
K01894	blue
K01198	blue
K02027	blue
K12660	blue
K00399	blue
K00375	blue
K00632	blue
K13789	blue
K00036	blue
K00991	blue
K07264	blue
K10545	blue
K05540	blue
K12973	blue
C21310	blue
K00700	blue
K13890	blue
C00641	blue
K03451	blue
C00125	blue
K04565	blue
K13574	blue
C01327	blue
G10553	blue
C00882	blue
C00408	yellow
C17758	blue
K04762	blue
K01173	blue
K01934	blue
C14819	blue
K03046	blue
K13542	blue
K09692	blue
C04257	blue
K01918	blue
K02123	blue
K03187	blue
K07248	blue
C16487	blue
K03594	blue
K11381	blue
K07777	blue
K06006	blue
K08094	blue
K00748	blue
K02389	blue
C00079	blue
K01963	blue
K07559	blue
C15805	blue
K01247	blue
K05501	blue
K06867	blue
K06950	blue
K19779	blue
K03411	blue
K08368	blue
K01738	blue
K22041	blue
K18581	blue
K07026	blue
K20492	blue
K11737	blue
K18928	blue
C01674	blue
K12266	blue
C16463	blue
C15980	blue
K07237	blue
C00217	blue
K01945	blue
K00772	blue
K01841	blue
K09780	blue
K07796	blue
K02217	blue
K10119	blue
C20863	blue
K07557	blue
K01990	blue
K03431	blue
K08156	blue
K02653	blue
C03344	blue
K00952	blue
K03475	blue
K06858	blue
K01938	blue
K02124	blue
K07460	blue
C15930	blue
C17949	blue
C05377	yellow
K15372	blue
K05592	blue
K00029	blue
K02438	blue
K15772	blue
K04073	blue
K11249	blue
K07466	blue
K09181	blue
K02469	blue
C20279	blue
K03971	blue
K02876	blue
K02342	blue
K06193	blue
C00018	blue
K02198	blue
C00488	blue
K07562	blue
K07214	blue
K03686	blue
C04635	blue
C00135	green
K00087	blue
K07287	blue
K07459	blue
K07130	blue
C19858	blue
K07637	blue
K01847	blue
K01430	blue
K05880	blue
K19160	blue
C00353	green
K03488	blue
K00604	blue
C02946	blue
K03524	blue
K14055	blue
C15813	blue
C20858	blue
K01191	blue
K04064	blue
K05822	blue
K00346	blue
K07663	blue
K19418	blue
K12251	blue
K02777	blue
K03472	blue
K02221	blue
C03785	blue
K03615	blue
K03208	blue
K09914	blue
K13378	blue
K13643	blue
K14088	blue
K03427	blue
K16322	blue
C04494	blue
K07307	blue
K03695	blue
K09769	blue
C04181	blue
C05730	blue
C06364	blue
C01250	blue
K11473	blue
K03060	blue
K10012	blue
C00740	yellow
K02024	blue
K01704	blue
C00341	green
K20461	blue
K07216	blue
K01687	blue
K02231	blue
C04807	blue
K15599	blue
C03589	blue
C02463	blue
K02877	blue
K02504	blue
K07005	blue
K01613	blue
K07224	blue
K21469	blue
K01460	blue
K03242	blue
K19268	blue
K06875	blue
K09823	blue
C17556	blue
K01512	blue
K01201	blue
C00286	green
K01595	blue
C19846	blue
C01530	yellow
C05631	yellow
K03655	blue
C00302	blue
K01187	blue
K03453	blue
K08138	blue
C01010	blue
K07031	blue
K02954	blue
C00021	blue
K01940	blue
K03825	blue
K11932	blue
K07645	blue
K06869	blue
K02946	blue
K09815	blue
K21611	blue
K04566	blue
C16254	blue
K06406	blue
K03281	blue
K00549	blue
K07667	blue
C16519	blue
K05349	blue
K09891	blue
K09802	blue
K09762	blue
K03814	blue
K01627	blue
K00175	blue
C05921	blue
K10557	blue
K05814	blue
K21470	blue
C06507	blue
K03324	blue
K04656	blue
K02575	blue
K20460	blue
K07068	blue
C05840	blue
K01753	blue
C20415	blue
C00111	blue
K02611	blue
K00942	blue
K07699	blue
C09847	blue
K01421	blue
K03290	blue
K10440	blue
K03076	blue
K08679	blue
C15699	blue
K12264	blue
C04573	blue
C06006	blue
K03552	blue
K00791	blue
K22169	blue
C05773	blue
C01157	yellow
C20969	blue
K16927	blue
K03924	blue
C00785	blue
K04016	blue
K06310	blue
K09817	blue
K11645	blue
C14847	blue
C00378	green
K03058	blue
K13288	blue
K09916	blue
K01462	blue
K06191	blue
K03292	blue
K00563	blue
K07175	blue
C18310	blue
C08281	yellow
K12371	blue
K17733	blue
K02346	blue
K09161	blue
C05695	blue
K01243	blue
K07284	blue
C18239	blue
K02068	blue
K09807	blue
C00146	blue
C20562	blue
C05172	blue
K14125	blue
K19162	blue
K01715	blue
K00705	blue
K09747	blue
C03684	blue
C06427	green
C20422	blue
K07322	blue
K10544	blue
K02553	blue
K09790	blue
K22901	blue
K07657	blue
K06990	blue
K01997	blue
K07220	blue
C06562	yellow
C17639	yellow
K01588	blue
K07729	blue
K03819	blue
K03166	blue
K03646	blue
K06937	blue
K02460	blue
C00342	blue
K07260	blue
K04751	blue
K19405	blue
C20758	blue
C08325	blue
C18096	blue
C00498	blue
C19882	blue
K16066	blue
K01750	blue
K03818	blue
K09121	blue
C04188	blue
K10006	blue
K10805	blue
K01893	blue
C21877	blue
K02554	blue
K18918	blue
K04067	blue
K00795	blue
K07688	blue
K01046	blue
K00242	blue
K03777	blue
C14791	blue
K09892	blue
C11947	blue
K12147	blue
K07166	blue
C00141	green
K02160	blue
K07566	blue
C05684	blue
C00877	blue
C00760	blue
K02907	blue
K01886	blue
C04146	green
K15923	blue
K12339	blue
K01929	blue
K06941	blue
K01443	blue
K08484	blue
C00387	green
K03043	blue
K02109	blue
K01223	blue
C02780	blue
K00555	blue
K01811	blue
C14793	blue
K00547	blue
K10111	blue
K18840	blue
K05794	blue
K01783	blue
K02594	blue
C02745	blue
C06508	blue
K01585	blue
K04014	blue
K01496	blue
K01586	blue
C00059	blue
K03978	blue
K04338	blue
K10040	blue
K03525	blue
C00957	blue
K02761	blue
K04041	blue
C16634	blue
K02496	blue
K07571	blue
C11472	blue
K01182	blue
K01776	blue
K07335	blue
K04798	blue
K00879	blue
K01002	blue
K04066	blue
C20466	blue
K07467	blue
K00014	blue
K03595	blue
K14445	blue
C16489	blue
K03089	blue
C04462	blue
C19847	blue
K07736	blue
K16324	blue
C01885	blue
K01048	blue
C00183	yellow
C01107	blue
K03304	blue
K03620	blue
K00949	blue
K07648	blue
C11435	blue
K02750	blue
K03087	blue
K07473	blue
C00328	blue
C00546	blue
K09125	blue
C20796	blue
K07444	blue
C06394	yellow
C00458	green
K02874	blue
C00122	blue
K07581	blue
K01992	blue
K09918	blue
K05350	blue
C01290	blue
K02396	blue
C04088	blue
K05596	blue
K05835	blue
K10539	blue
K11107	blue
K16053	blue
C00313	blue
K01751	blue
K12507	blue
K01686	blue
K01006	blue
C00814	yellow
C05775	blue
K02322	blue
K06518	blue
C06032	blue
K17214	blue
C00020	blue
C03405	blue
C21178	blue
K07638	blue
K08299	blue
K15547	blue
K01438	blue
K07012	blue
K03832	blue
K22373	blue
C04882	blue
C21334	blue
C21008	blue
K05541	blue
C21621	blue
K07118	blue
C00669	blue
C00242	green
K19126	blue
K02245	blue
K07664	blue
K00794	blue
K19091	blue
K00963	blue
K01612	blue
C04778	blue
K19221	blue
K12700	blue
K21472	blue
K01629	blue
K00574	blue
C10172	yellow
K02048	blue
K10748	blue
K12974	blue
C20755	blue
K02450	blue
K08326	blue
K06404	blue
C03453	blue
K13069	blue
C19884	blue
K19302	blue
K02856	blue
K11938	blue
K01609	blue
K05878	blue
C08821	yellow
K03559	blue
C00931	blue
K00786	blue
K06012	blue
C01545	yellow
G13060	blue
K12113	blue
K08968	blue
K02770	blue
K02014	blue
K00299	blue
K02355	blue
C04646	blue
K01817	blue
K04720	blue
K07575	blue
C01571	green
C21749	blue
K14080	blue
K07463	blue
K03737	blue
K07714	blue
K17320	blue
K01126	blue
C06399	blue
K19140	blue
C04293	yellow
K07722	blue
C03871	blue
K16695	blue
C03373	blue
K17319	blue
C11173	blue
K02453	blue
K02935	blue
K19337	blue
C19845	blue
K01626	blue
K01200	blue
K06143	blue
C16243	blue
K02057	blue
C01267	blue
K09690	blue
K08325	blue
K00344	blue
K07387	blue
K00005	blue
K03660	blue
K21571	blue
C01180	green
K09116	blue
K04026	blue
C00118	blue
K03804	blue
K07665	blue
C11583	blue
K00334	blue
K18899	blue
G10619	blue
K18887	blue
C14874	blue
K02429	blue
K00855	blue
K03570	blue
K15034	blue
K02809	blue
K07636	blue
K03101	blue
K09920	blue
K02064	blue
K14261	blue
K10439	blue
K18968	blue
K07406	blue
K03631	blue
K03293	blue
K03408	blue
K07001	blue
K03435	blue
K07312	blue
K03468	blue
K02018	blue
K05366	blue
K04095	blue
K07271	blue
K08722	blue
C04425	blue
K03303	blue
C21336	blue
K03836	blue
K02819	blue
K07232	blue
K02759	blue
K11904	blue
C19771	blue
K18349	blue
K06861	blue
K18929	blue
K11183	blue
K12452	blue
K01790	blue
K07814	blue
C00966	blue
K01466	blue
K01825	blue
C00603	blue
K21089	blue
C20753	blue
K07816	blue
C19787	blue
K09935	blue
K08354	blue
G00317	blue
K06864	blue
K01151	blue
K02020	blue
K09721	blue
K01658	blue
K03388	blue
K01012	blue
K07451	blue
C11827	blue
C20237	blue
K06039	blue
K10112	blue
K11072	blue
K03526	blue
C20646	blue
K05838	blue
K06999	blue
K08289	blue
K13652	blue
K03820	blue
K22168	blue
C16238	blue
K19411	blue
K07095	blue
K05368	blue
K02323	blue
K02986	blue
C15777	yellow
K07309	blue
K03544	blue
K15460	blue
K03976	blue
C18237	blue
K13735	blue
K02841	blue
K01138	blue
K03263	blue
C14805	blue
K00721	blue
C03127	blue
C14153	yellow
K03707	blue
K13787	blue
C00063	blue
K18221	blue
C04752	blue
C06128	blue
K07393	blue
K05601	blue
C15979	blue
C00860	blue
K06902	blue
C01335	blue
K06201	blue
K06381	blue
K00350	blue
K06153	blue
K14652	blue
K15922	blue
K01845	blue
C01528	blue
K01056	blue
C01735	yellow
K13573	blue
K03405	blue
C07091	blue
K05934	blue
K03330	blue
K01952	blue
K02188	blue
K02609	blue
K11928	blue
K09158	blue
C11477	blue
G00711	blue
K01515	blue
K02392	blue
K03311	blue
K09980	blue
K13292	blue
K08218	blue
K00616	blue
K09954	blue
K12528	blue
C22092	blue
K09974	blue
K23016	blue
K03299	blue
K11076	blue
K09128	blue
K07720	blue
K02683	blue
K01273	blue
K07354	blue
C01251	blue
K06013	blue
K01089	blue
K12308	blue
K07105	blue
K00969	blue
K03445	blue
C00436	green
K02169	blue
C11406	blue
K12152	blue
C03375	blue
K03796	blue
K16148	blue
K12574	blue
K02393	blue
K03394	blue
K16264	blue
G13163	blue
K09861	blue
K16692	blue
C21215	blue
C04152	blue
K01866	blue
K06080	blue
K00245	blue
K03487	blue
K02982	blue
C15672	blue
K07726	blue
K07099	blue
K10947	blue
K07592	blue
C03415	blue
C00689	blue
K14591	blue
C16156	blue
K02019	blue
K05595	blue
K09787	blue
C00745	yellow
K09723	blue
K02976	blue
C16619	blue
C17227	blue
C04287	blue
K03091	blue
C20498	blue
K11734	blue
K07735	blue
K07405	blue
C00064	blue
C01051	blue
K01035	blue
K22110	blue
C02226	blue
C02232	blue
K03322	blue
K05896	blue
C00376	green
K21637	blue
K00812	blue
K03216	blue
K01095	blue
K10680	blue
C02320	blue
K12941	blue
K01911	blue
K01872	blue
K03332	blue
K00798	blue
K00074	blue
K02415	blue
K03421	blue
K07641	blue
K09888	blue
K08296	blue
K02779	blue
K05499	blue
C06329	blue
K18332	blue
C15814	blue
C06056	blue
C05951	blue
K06155	blue
K09741	blue
K21471	blue
K01251	blue
K03596	blue
C00168	blue
K10914	blue
K11139	blue
K02016	blue
K03765	blue
C00104	blue
K05798	blue
C09731	yellow
C00445	blue
K02963	blue
K08225	blue
C17518	yellow
K03485	blue
K08297	blue
K09124	blue
K15587	blue
K05790	blue
K11733	blue
C00091	blue
K01467	blue
K11198	blue
C01368	blue
C21999	blue
K04758	blue
C15974	blue
K06383	blue
C06365	blue
K18139	blue
K02015	blue
K00180	blue
K01424	blue
K01953	blue
C05898	blue
K06397	blue
K00657	blue
K03634	blue
K07757	blue
K06320	blue
K05801	blue
C04294	blue
K18831	blue
K00348	blue
C00106	green
C22077	blue
K00042	blue
C00208	blue
K00853	blue
K07147	blue
C00144	blue
K00652	blue
K02335	blue
K05818	blue
K05788	blue
K02892	blue
K01928	blue
K19956	blue
K09716	blue
C00398	yellow
K09013	blue
K01745	blue
K03205	blue
K10985	blue
K00146	blue
C15602	blue
K00980	blue
C00527	blue
K06909	blue
K13953	blue
C04039	blue
K04516	blue
K03536	blue
K03119	blue
K08981	blue
K07243	blue
K08319	blue
C22002	blue
K01601	blue
C16832	blue
C05993	blue
K01423	blue
K01607	blue
K08161	blue
K08172	blue
K12975	blue
K09889	blue
K13889	blue
C03541	blue
K01951	blue
K02688	blue
K07106	blue
C00295	blue
C21194	blue
C06424	yellow
C12632	blue
K10188	blue
C07479	blue
C05897	blue
K05820	blue
K15584	blue
C00181	yellow
K02189	blue
K00330	blue
K13651	blue
K02192	blue
K03436	blue
K04032	blue
K16074	blue
K06391	blue
K09825	blue
K09117	blue
K16089	blue
K18955	blue
K13629	blue
K10556	blue
C00148	green
K05946	blue
C11355	blue
K03183	blue
K00852	blue
K03755	blue
K02401	blue
C00672	blue
K04070	blue
K01061	blue
K03774	blue
K10907	blue
C06098	yellow
K02372	blue
C01222	blue
C21386	blue
C21113	blue
C00509	green
K15726	blue
C21387	blue
K00858	blue
C02984	blue
K07304	blue
K03561	blue
C00962	blue
C20258	blue
C01219	blue
C00864	blue
K02799	blue
K02621	blue
K20116	blue
C00096	blue
K03624	blue
K00018	blue
K06970	blue
K07235	blue
K08364	blue
K07701	blue
K20444	blue
C18048	blue
K07246	blue
K07742	blue
K08363	blue
C04654	blue
K11474	blue
K07711	blue
K02426	blue
K09779	blue
C00250	green
K03092	blue
K00759	blue
K16363	blue
C00004	blue
K03668	blue
K00561	blue
K07772	blue
C03427	yellow
C15978	blue
K00647	blue
K02039	blue
K01903	blue
