compound1,compound2,reaction,KOs
C00002,C06509,R06529,"K02225,K02227"
C00002,C00008,R06529,"K02225,K02227"
C00002,C00009,R06529,"K02225,K02227"
C00001,C00250,R01710,"K00275,K23998"
C00001,C00014,R01710,"K00275,K23998"
C00001,C00027,R01710,"K00275,K23998"
C00007,C00250,R01710,"K00275,K23998"
C00007,C00014,R01710,"K00275,K23998"
C00007,C00027,R01710,"K00275,K23998"
C00286,C00330,R01856,K01129
C00286,C00536,R01856,K01129
C00001,C00330,R01856,K01129
C00001,C00536,R01856,K01129
C00001,C01151,R10205,K06167
C15978,C15979,R07604,"K00166,K00167,K11381"
C15978,C00068,R07604,"K00166,K00167,K11381"
C15972,C15979,R07604,"K00166,K00167,K11381"
C15972,C00068,R07604,"K00166,K00167,K11381"
C19946,C19945,R09820,K02618
C19946,C00005,R09820,K02618
C19946,C00080,R09820,K02618
C00006,C19945,R09820,K02618
C00006,C00005,R09820,K02618
C00006,C00080,R09820,K02618
C00001,C19945,R09820,K02618
C00001,C00005,R09820,K02618
C00001,C00080,R09820,K02618
C00003,C04707,R04556,"K07119,K13948,K13949"
C00003,C00004,R04556,"K07119,K13948,K13949"
C00003,C00080,R04556,"K07119,K13948,K13949"
C00001,C00132,R02362,K01051
C00001,C00470,R02362,K01051
C00135,C00785,R01168,K01745
C00135,C00014,R01168,K01745
C00001,C05791,R04979,K01195
C00001,C00191,R04979,K01195
C00001,C00028,R04979,K01195
C00030,C05791,R04979,K01195
C00030,C00191,R04979,K01195
C00030,C00028,R04979,K01195
C00718,C00369,R02110,"K00700,K16149"
C00007,C11588,R06782,"K00529,K05708,K05709,K05710"
C00007,C00003,R06782,"K00529,K05708,K05709,K05710"
C00004,C11588,R06782,"K00529,K05708,K05709,K05710"
C00004,C00003,R06782,"K00529,K05708,K05709,K05710"
C00080,C11588,R06782,"K00529,K05708,K05709,K05710"
C00080,C00003,R06782,"K00529,K05708,K05709,K05710"
C00002,C00020,R00206,K01006
C00002,C00074,R00206,K01006
C00002,C00013,R00206,K01006
C00022,C00020,R00206,K01006
C00022,C00074,R00206,K01006
C00022,C00013,R00206,K01006
C00009,C00020,R00206,K01006
C00009,C00074,R00206,K01006
C00009,C00013,R00206,K01006
C00170,C19787,R09660,K12960
C00170,C00014,R09660,K12960
C00001,C19787,R09660,K12960
C00001,C00014,R09660,K12960
C00026,C01267,R03243,K00817
C00026,C00025,R03243,K00817
C01099,C00111,R02262,K01628
C01099,C00424,R02262,K01628
C00002,C00008,R02412,"K00891,K13829,K13830"
C00002,C03175,R02412,"K00891,K13829,K13830"
C05223,C05759,R04726,"K00647,K00665,K00667,K09458,K11533"
C05223,C00011,R04726,"K00647,K00665,K00667,K09458,K11533"
C05223,C00229,R04726,"K00647,K00665,K00667,K09458,K11533"
C01209,C05759,R04726,"K00647,K00665,K00667,K09458,K11533"
C01209,C00011,R04726,"K00647,K00665,K00667,K09458,K11533"
C01209,C00229,R04726,"K00647,K00665,K00667,K09458,K11533"
C00141,C15976,R07599,"K00166,K00167,K11381"
C00141,C00011,R07599,"K00166,K00167,K11381"
C00068,C15976,R07599,"K00166,K00167,K11381"
C00068,C00011,R07599,"K00166,K00167,K11381"
C05381,C16254,R03316,"K00164,K01616"
C05381,C00068,R03316,"K00164,K01616"
C15972,C16254,R03316,"K00164,K01616"
C15972,C00068,R03316,"K00164,K01616"
C00009,C00002,R00177,K00789
C00009,C00073,R00177,K00789
C00009,C00001,R00177,K00789
C00013,C00002,R00177,K00789
C00013,C00073,R00177,K00789
C00013,C00001,R00177,K00789
C01209,C05762,R04968,"K00647,K00665,K00667,K09458,K11533"
C01209,C00011,R04968,"K00647,K00665,K00667,K09458,K11533"
C01209,C00229,R04968,"K00647,K00665,K00667,K09458,K11533"
C22160,C15973,R12423,K03644
C22160,C22155,R12423,K03644
C22160,C00283,R12423,K03644
C22160,C14818,R12423,K03644
C22160,C00073,R12423,K03644
C22160,C05198,R12423,K03644
C22160,C22151,R12423,K03644
C00080,C15973,R12423,K03644
C00080,C22155,R12423,K03644
C00080,C00283,R12423,K03644
C00080,C14818,R12423,K03644
C00080,C00073,R12423,K03644
C00080,C05198,R12423,K03644
C00080,C22151,R12423,K03644
C00655,C00385,R02142,"K00760,K00769,K03816,K15780,K19836"
C00655,C00119,R02142,"K00760,K00769,K03816,K15780,K19836"
C00013,C00385,R02142,"K00760,K00769,K03816,K15780,K19836"
C00013,C00119,R02142,"K00760,K00769,K03816,K15780,K19836"
C00074,C02798,R00661,"K01841,K23999"
C00003,C06755,R05286,K00128
C00003,C00004,R05286,K00128
C00003,C00080,R05286,K00128
C00001,C06755,R05286,K00128
C00001,C00004,R05286,K00128
C00001,C00080,R05286,K00128
C00063,C00055,R04231,"K13038,K21977"
C00063,C00013,R04231,"K13038,K21977"
C00063,C04352,R04231,"K13038,K21977"
C03492,C00055,R04231,"K13038,K21977"
C03492,C00013,R04231,"K13038,K21977"
C03492,C04352,R04231,"K13038,K21977"
C00097,C00055,R04231,"K13038,K21977"
C00097,C00013,R04231,"K13038,K21977"
C00097,C04352,R04231,"K13038,K21977"
C00024,C00010,R04742,"K00632,K07508,K07509,K07513"
C00024,C05263,R04742,"K00632,K07508,K07509,K07513"
C03373,C04556,R03472,K03147
C03373,C05198,R03472,K03147
C03373,C00073,R03472,K03147
C03373,C00058,R03472,K03147
C03373,C00237,R03472,K03147
C03402,C06113,R04212,"K02433,K02434,K02435"
C03402,C00064,R04212,"K02433,K02434,K02435"
C03402,C00002,R04212,"K02433,K02434,K02435"
C03402,C00001,R04212,"K02433,K02434,K02435"
C00025,C06113,R04212,"K02433,K02434,K02435"
C00025,C00064,R04212,"K02433,K02434,K02435"
C00025,C00002,R04212,"K02433,K02434,K02435"
C00025,C00001,R04212,"K02433,K02434,K02435"
C00009,C06113,R04212,"K02433,K02434,K02435"
C00009,C00064,R04212,"K02433,K02434,K02435"
C00009,C00002,R04212,"K02433,K02434,K02435"
C00009,C00001,R04212,"K02433,K02434,K02435"
C00008,C06113,R04212,"K02433,K02434,K02435"
C00008,C00064,R04212,"K02433,K02434,K02435"
C00008,C00002,R04212,"K02433,K02434,K02435"
C00008,C00001,R04212,"K02433,K02434,K02435"
C00024,C00010,R07891,"K00632,K07513"
C00024,C16330,R07891,"K00632,K07513"
C00111,C00546,R01016,K01734
C00111,C00009,R01016,K01734
C16220,C16221,R07764,"K02372,K11533"
C16220,C00001,R07764,"K02372,K11533"
C00031,C08325,R02985,"K01188,K05349,K05350,K13031"
C00031,C00001,R02985,"K01188,K05349,K05350,K13031"
C00001,C20863,R10816,K08311
C00001,C00013,R10816,K08311
C00001,C00140,R10831,K01207
C01131,C00111,R02263,K01629
C01131,C00424,R02263,K01629
C00001,C05404,R03635,K01193
C00001,C00095,R03635,K01193
C00001,C01290,R03492,K12373
C00001,C01132,R03492,K12373
C00047,C20278,R10011,K16181
C00047,C07305,R10011,K16181
C00002,C20278,R10011,K16181
C00002,C07305,R10011,K16181
C00101,C00504,R00940,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00101,C00005,R00940,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00101,C00080,R00940,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00006,C00504,R00940,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00006,C00005,R00940,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00006,C00080,R00940,"K00287,K13998,K18589,K18590,K18591,K19643,K19644"
C00185,C00615,R11172,"K02759,K02760,K02761"
C00185,C04534,R11172,"K02759,K02760,K02761"
C00001,C04230,R01315,"K01047,K01058,K14621,K14674,K16342,K16343,K16817"
C00001,C00162,R01315,"K01047,K01058,K14621,K14674,K16342,K16343,K16817"
C00002,C00008,R00156,"K00940,K18533"
C00002,C00075,R00156,"K00940,K18533"
C00015,C00008,R00156,"K00940,K18533"
C00015,C00075,R00156,"K00940,K18533"
C00132,C06020,R04384,K04480
C00132,C00001,R04384,K04480
C06021,C06020,R04384,K04480
C06021,C00001,R04384,K04480
C00132,C00067,R00602,"K00430,K03781,K03782,K11188"
C00132,C00001,R00602,"K00430,K03781,K03782,K11188"
C00027,C00067,R00602,"K00430,K03781,K03782,K11188"
C00027,C00001,R00602,"K00430,K03781,K03782,K11188"
C00022,C00033,R03145,K00156
C00022,C00390,R03145,K00156
C00022,C00011,R03145,K00156
C00399,C00033,R03145,K00156
C00399,C00390,R03145,K00156
C00399,C00011,R03145,K00156
C00001,C00033,R03145,K00156
C00001,C00390,R03145,K00156
C00001,C00011,R03145,K00156
C00001,C00124,R06091,"K01189,K07406,K07407"
C00001,C00031,R06091,"K01189,K07406,K07407"
C00097,C00283,R00782,"K00816,K01758,K01760,K14155,K17217,K20021,K22207"
C00097,C00022,R00782,"K00816,K01758,K01760,K14155,K17217,K20021,K22207"
C00097,C00014,R00782,"K00816,K01758,K01760,K14155,K17217,K20021,K22207"
C00001,C00283,R00782,"K00816,K01758,K01760,K14155,K17217,K20021,K22207"
C00001,C00022,R00782,"K00816,K01758,K01760,K14155,K17217,K20021,K22207"
C00001,C00014,R00782,"K00816,K01758,K01760,K14155,K17217,K20021,K22207"
C00081,C00104,R00726,K01596
C00081,C00074,R00726,K01596
C00081,C00011,R00726,K01596
C00036,C00104,R00726,K01596
C00036,C00074,R00726,K01596
C00036,C00011,R00726,K01596
C00114,C00576,R01025,K00108
C00114,C00030,R01025,K00108
C00028,C00576,R01025,K00108
C00028,C00030,R01025,K00108
C06503,C06504,R05227,"K02230,K09882,K09883"
C06503,C00009,R05227,"K02230,K09882,K09883"
C06503,C00008,R05227,"K02230,K09882,K09883"
C06503,C00080,R05227,"K02230,K09882,K09883"
C00002,C06504,R05227,"K02230,K09882,K09883"
C00002,C00009,R05227,"K02230,K09882,K09883"
C00002,C00008,R05227,"K02230,K09882,K09883"
C00002,C00080,R05227,"K02230,K09882,K09883"
C00001,C06504,R05227,"K02230,K09882,K09883"
C00001,C00009,R05227,"K02230,K09882,K09883"
C00001,C00008,R05227,"K02230,K09882,K09883"
C00001,C00080,R05227,"K02230,K09882,K09883"
C00006,C02637,R02413,"K00014,K05887,K13830,K13832"
C00006,C00005,R02413,"K00014,K05887,K13830,K13832"
C00006,C00080,R02413,"K00014,K05887,K13830,K13832"
C00705,C00342,R02024,"K00525,K00526,K10807,K10808"
C00705,C00112,R02024,"K00525,K00526,K10807,K10808"
C00343,C00342,R02024,"K00525,K00526,K10807,K10808"
C00343,C00112,R02024,"K00525,K00526,K10807,K10808"
C00001,C00342,R02024,"K00525,K00526,K10807,K10808"
C00001,C00112,R02024,"K00525,K00526,K10807,K10808"
C00003,C06613,R05233,"K00001,K00121,K04072,K13953,K13954"
C00003,C00004,R05233,"K00001,K00121,K04072,K13953,K13954"
C00003,C00080,R05233,"K00001,K00121,K04072,K13953,K13954"
C00002,C00020,R04030,"K01911,K14760"
C00002,C00013,R04030,"K01911,K14760"
C00002,C03160,R04030,"K01911,K14760"
C00010,C00020,R04030,"K01911,K14760"
C00010,C00013,R04030,"K01911,K14760"
C00010,C03160,R04030,"K01911,K14760"
C00003,C00954,R02678,"K00128,K00149,K14085"
C00003,C00004,R02678,"K00128,K00149,K14085"
C00003,C00080,R02678,"K00128,K00149,K14085"
C00001,C00954,R02678,"K00128,K00149,K14085"
C00001,C00004,R02678,"K00128,K00149,K14085"
C00001,C00080,R02678,"K00128,K00149,K14085"
C00002,C00575,R00089,"K01768,K05851,K05873,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11029,K11265,K22944"
C00002,C00013,R00089,"K01768,K05851,K05873,K08041,K08042,K08043,K08044,K08045,K08046,K08047,K08048,K08049,K11029,K11265,K22944"
C18059,C00055,R10255,K19665
C18059,C20466,R10255,K19665
C00065,C00055,R10255,K19665
C00065,C20466,R10255,K19665
C00673,C01801,R02750,K00852
C00673,C00002,R02750,K00852
C00008,C01801,R02750,K00852
C00008,C00002,R02750,K00852
C00143,C00445,R01220,"K00288,K00300,K01491"
C00143,C00005,R01220,"K00288,K00300,K01491"
C00006,C00445,R01220,"K00288,K00300,K01491"
C00006,C00005,R01220,"K00288,K00300,K01491"
C00022,C00024,R00209,"K00161,K00162,K00163,K00382,K00627"
C00022,C00011,R00209,"K00161,K00162,K00163,K00382,K00627"
C00022,C00004,R00209,"K00161,K00162,K00163,K00382,K00627"
C00022,C00080,R00209,"K00161,K00162,K00163,K00382,K00627"
C00010,C00024,R00209,"K00161,K00162,K00163,K00382,K00627"
C00010,C00011,R00209,"K00161,K00162,K00163,K00382,K00627"
C00010,C00004,R00209,"K00161,K00162,K00163,K00382,K00627"
C00010,C00080,R00209,"K00161,K00162,K00163,K00382,K00627"
C00003,C00024,R00209,"K00161,K00162,K00163,K00382,K00627"
C00003,C00011,R00209,"K00161,K00162,K00163,K00382,K00627"
C00003,C00004,R00209,"K00161,K00162,K00163,K00382,K00627"
C00003,C00080,R00209,"K00161,K00162,K00163,K00382,K00627"
C02713,C16698,R08559,"K02777,K11192"
C02713,C00615,R08559,"K02777,K11192"
C00049,C00122,R00490,K01744
C00049,C00014,R00490,K01744
C00079,C00166,R00694,"K00811,K00812,K00813,K00815,K00817,K00832,K00838,K05821,K11358,K14454,K14455,K15849"
C00079,C00025,R00694,"K00811,K00812,K00813,K00815,K00817,K00832,K00838,K05821,K11358,K14454,K14455,K15849"
C00026,C00166,R00694,"K00811,K00812,K00813,K00815,K00817,K00832,K00838,K05821,K11358,K14454,K14455,K15849"
C00026,C00025,R00694,"K00811,K00812,K00813,K00815,K00817,K00832,K00838,K05821,K11358,K14454,K14455,K15849"
C06024,C06025,R05074,K02527
C06024,C00055,R05074,K02527
C04121,C06025,R05074,K02527
C04121,C00055,R05074,K02527
C00003,C01219,R03391,"K00523,K12452"
C00003,C00004,R03391,"K00523,K12452"
C00003,C00080,R03391,"K00523,K12452"
C00001,C01219,R03391,"K00523,K12452"
C00001,C00004,R03391,"K00523,K12452"
C00001,C00080,R03391,"K00523,K12452"
C00003,C11638,R05837,K00097
C00003,C00004,R05837,K00097
C00003,C00080,R05837,K00097
C00003,C00011,R05837,K00097
C00197,C03232,R01513,K00058
C00197,C00004,R01513,K00058
C00197,C00080,R01513,K00058
C00003,C03232,R01513,K00058
C00003,C00004,R01513,K00058
C00003,C00080,R01513,K00058
C00014,C00088,R00790,K00366
C00014,C00138,R00790,K00366
C00014,C00080,R00790,K00366
C00001,C00088,R00790,K00366
C00001,C00138,R00790,K00366
C00001,C00080,R00790,K00366
C00139,C00088,R00790,K00366
C00139,C00138,R00790,K00366
C00139,C00080,R00790,K00366
C00188,C00037,R00751,K01620
C00188,C00084,R00751,K01620
C03972,C20258,R04199,K00215
C03972,C00005,R04199,K00215
C03972,C00080,R04199,K00215
C00006,C20258,R04199,K00215
C00006,C00005,R04199,K00215
C00006,C00080,R04199,K00215
C00001,C20258,R04199,K00215
C00001,C00005,R04199,K00215
C00001,C00080,R04199,K00215
C00074,C00009,R03460,"K00800,K13830,K24018"
C00074,C01269,R03460,"K00800,K13830,K24018"
C03175,C00009,R03460,"K00800,K13830,K24018"
C03175,C01269,R03460,"K00800,K13830,K24018"
C00130,C00262,R01132,"K00760,K15780,K19836"
C00130,C00119,R01132,"K00760,K15780,K19836"
C00013,C00262,R01132,"K00760,K15780,K19836"
C00013,C00119,R01132,"K00760,K15780,K19836"
C00044,C20567,R10348,K17488
C00044,C00058,R10348,K17488
C00044,C00013,R10348,K17488
C00001,C20567,R10348,K17488
C00001,C00058,R10348,K17488
C00001,C00013,R10348,K17488
C04188,C04582,R04420,K08963
C00256,C00546,R09796,"K05523,K18881,K22211"
C00256,C00001,R09796,"K05523,K18881,K22211"
C01101,C03291,R03244,K03079
C00001,C21029,R03055,K01464
C00044,C00144,R10823,K10747
C00044,C00013,R10823,K10747
C00044,C00039,R10823,K10747
C00039,C00144,R10823,K10747
C00039,C00013,R10823,K10747
C00039,C00039,R10823,K10747
C00311,C00026,R00709,"K00030,K17753"
C00311,C00011,R00709,"K00030,K17753"
C00311,C00004,R00709,"K00030,K17753"
C00311,C00080,R00709,"K00030,K17753"
C00003,C00026,R00709,"K00030,K17753"
C00003,C00011,R00709,"K00030,K17753"
C00003,C00004,R00709,"K00030,K17753"
C00003,C00080,R00709,"K00030,K17753"
C00105,C00106,R00966,"K00761,K02825"
C00105,C00119,R00966,"K00761,K02825"
C00013,C00106,R00966,"K00761,K02825"
C00013,C00119,R00966,"K00761,K02825"
C00002,C00008,R00509,"K00860,K00955,K13811"
C00002,C00053,R00509,"K00860,K00955,K13811"
C00224,C00008,R00509,"K00860,K00955,K13811"
C00224,C00053,R00509,"K00860,K00955,K13811"
C04441,C00021,R10306,K20215
C04441,C01573,R10306,K20215
C00002,C00013,R03035,"K00954,K02201,K02318"
C00002,C00882,R03035,"K00954,K02201,K02318"
C01134,C00013,R03035,"K00954,K02201,K02318"
C01134,C00882,R03035,"K00954,K02201,K02318"
C01185,C00253,R01724,K00763
C01185,C00119,R01724,K00763
C01185,C00002,R01724,K00763
C01185,C00001,R01724,K00763
C01185,C00080,R01724,K00763
C00013,C00253,R01724,K00763
C00013,C00119,R01724,K00763
C00013,C00002,R01724,K00763
C00013,C00001,R01724,K00763
C00013,C00080,R01724,K00763
C00008,C00253,R01724,K00763
C00008,C00119,R01724,K00763
C00008,C00002,R01724,K00763
C00008,C00001,R01724,K00763
C00008,C00080,R01724,K00763
C00009,C00253,R01724,K00763
C00009,C00119,R01724,K00763
C00009,C00002,R01724,K00763
C00009,C00001,R01724,K00763
C00009,C00080,R01724,K00763
C00139,C00862,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00139,C00138,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00139,C00011,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00139,C00080,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00001,C00862,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00001,C00138,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00001,C00011,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00001,C00080,R03015,"K00200,K00201,K00202,K00203,K00204,K00205,K11260,K11261"
C00441,C20258,R10147,K01714
C00441,C00001,R10147,K01714
C00022,C20258,R10147,K01714
C00022,C00001,R10147,K01714
C00002,C00020,R03663,K01868
C00002,C00013,R03663,K01868
C00002,C02992,R03663,K01868
C00188,C00020,R03663,K01868
C00188,C00013,R03663,K01868
C00188,C02992,R03663,K01868
C01672,C12455,R06740,K00276
C01672,C00014,R06740,K00276
C01672,C00027,R06740,K00276
C00001,C12455,R06740,K00276
C00001,C00014,R06740,K00276
C00001,C00027,R06740,K00276
C00007,C12455,R06740,K00276
C00007,C00014,R06740,K00276
C00007,C00027,R06740,K00276
C00002,C00008,R01902,K00848
C00002,C06441,R01902,K00848
C00006,C05751,R04959,"K00208,K00665,K00668,K07512,K10780"
C00006,C00005,R04959,"K00208,K00665,K00668,K07512,K10780"
C00006,C00080,R04959,"K00208,K00665,K00668,K07512,K10780"
C06408,C06399,R05177,K06042
C00002,C00020,R11941,K22424
C00002,C00009,R11941,K22424
C00002,C21785,R11941,K22424
C00064,C00020,R11941,K22424
C00064,C00009,R11941,K22424
C00064,C21785,R11941,K22424
C00001,C00020,R11941,K22424
C00001,C00009,R11941,K22424
C00001,C21785,R11941,K22424
C00005,C17551,R08768,K18800
C00005,C00006,R08768,K18800
C00005,C00001,R08768,K18800
C00080,C17551,R08768,K18800
C00080,C00006,R08768,K18800
C00080,C00001,R08768,K18800
C00007,C17551,R08768,K18800
C00007,C00006,R08768,K18800
C00007,C00001,R08768,K18800
C00010,C00356,R02082,K00021
C00010,C00005,R02082,K00021
C00010,C00080,R02082,K00021
C00006,C00356,R02082,K00021
C00006,C00005,R02082,K00021
C00006,C00080,R02082,K00021
C00002,C00020,R03613,K06927
C00002,C00013,R03613,K06927
C00002,C02872,R03613,K06927
C01573,C00020,R03613,K06927
C01573,C00013,R03613,K06927
C01573,C02872,R03613,K06927
C00014,C00020,R03613,K06927
C00014,C00013,R03613,K06927
C00014,C02872,R03613,K06927
C00080,C00020,R03613,K06927
C00080,C00013,R03613,K06927
C00080,C02872,R03613,K06927
C00275,C00636,R01818,"K01840,K15778,K16881,K17497"
C00794,C00615,R05820,"K02781,K02782,K02783"
C00794,C01096,R05820,"K02781,K02782,K02783"
C00002,C00008,R02783,K01925
C00002,C00009,R02783,K01925
C00002,C00692,R02783,K01925
C01212,C00008,R02783,K01925
C01212,C00009,R02783,K01925
C01212,C00692,R02783,K01925
C00217,C00008,R02783,K01925
C00217,C00009,R02783,K01925
C00217,C00692,R02783,K01925
C00002,C00020,R00087,"K01513,K04765"
C00002,C00013,R00087,"K01513,K04765"
C00001,C00020,R00087,"K01513,K04765"
C00001,C00013,R00087,"K01513,K04765"
C00006,C05748,R04956,"K00208,K00665,K00668,K07512,K10780"
C00006,C00005,R04956,"K00208,K00665,K00668,K07512,K10780"
C00006,C00080,R04956,"K00208,K00665,K00668,K07512,K10780"
C00356,C00024,R01978,K01641
C00356,C00001,R01978,K01641
C00356,C00332,R01978,K01641
C00010,C00024,R01978,K01641
C00010,C00001,R01978,K01641
C00010,C00332,R01978,K01641
C00013,C00009,R00764,"K00895,K21071"
C00013,C00354,R00764,"K00895,K21071"
C00085,C00009,R00764,"K00895,K21071"
C00085,C00354,R00764,"K00895,K21071"
C00065,C00979,R00586,"K00640,K19726,K23304"
C00065,C00010,R00586,"K00640,K19726,K23304"
C00024,C00979,R00586,"K00640,K19726,K23304"
C00024,C00010,R00586,"K00640,K19726,K23304"
C04441,C00021,R04481,K20215
C04441,C04692,R04481,K20215
C00063,C00013,R08966,K19664
C00063,C18059,R08966,K19664
C04638,C00013,R08966,K19664
C04638,C18059,R08966,K19664
C00001,C00178,R01411,"K01485,K03365"
C00001,C00014,R01411,"K01485,K03365"
C00129,C00235,R01123,K01823
C20769,C20768,R12552,K19068
C20769,C00006,R12552,K19068
C00005,C20768,R12552,K19068
C00005,C00006,R12552,K19068
C00080,C20768,R12552,K19068
C00080,C00006,R12552,K19068
C00232,C00042,R00713,"K00135,K00139,K08324,K17761"
C00232,C00004,R00713,"K00135,K00139,K08324,K17761"
C00232,C00080,R00713,"K00135,K00139,K08324,K17761"
C00003,C00042,R00713,"K00135,K00139,K08324,K17761"
C00003,C00004,R00713,"K00135,K00139,K08324,K17761"
C00003,C00080,R00713,"K00135,K00139,K08324,K17761"
C00001,C00042,R00713,"K00135,K00139,K08324,K17761"
C00001,C00004,R00713,"K00135,K00139,K08324,K17761"
C00001,C00080,R00713,"K00135,K00139,K08324,K17761"
C00024,C00010,R00259,"K00618,K00619,K00620,K11067,K14681,K14682,K22476,K22477,K22478"
C00024,C00624,R00259,"K00618,K00619,K00620,K11067,K14681,K14682,K22476,K22477,K22478"
C00025,C00010,R00259,"K00618,K00619,K00620,K11067,K14681,K14682,K22476,K22477,K22478"
C00025,C00624,R00259,"K00618,K00619,K00620,K11067,K14681,K14682,K22476,K22477,K22478"
C00186,C00022,R00703,K00016
C00186,C00004,R00703,K00016
C00186,C00080,R00703,K00016
C00003,C00022,R00703,K00016
C00003,C00004,R00703,K00016
C00003,C00080,R00703,K00016
C12623,C12624,R06788,K05713
C00007,C12624,R06788,K05713
C00001,C04233,R07860,"K01058,K06900,K16817,K16818,K22389"
C00001,C06427,R07860,"K01058,K06900,K16817,K16818,K22389"
C00065,C00078,R00674,"K01695,K01696,K06001"
C00065,C00001,R00674,"K01695,K01696,K06001"
C00463,C00078,R00674,"K01695,K01696,K06001"
C00463,C00001,R00674,"K01695,K01696,K06001"
C00003,C00905,R10848,K08322
C00003,C00004,R10848,K08322
C00003,C00080,R10848,K08322
C15602,C15603,R02164,"K00233,K00234,K00235,K00236,K00237,K00239,K00240,K00241,K00242,K00244,K00245,K00246,K00247,K18859,K18860,K25801,K25995,K25996"
C15602,C00122,R02164,"K00233,K00234,K00235,K00236,K00237,K00239,K00240,K00241,K00242,K00244,K00245,K00246,K00247,K18859,K18860,K25801,K25995,K25996"
C00042,C15603,R02164,"K00233,K00234,K00235,K00236,K00237,K00239,K00240,K00241,K00242,K00244,K00245,K00246,K00247,K18859,K18860,K25801,K25995,K25996"
